a,la
<http://bk.sport.owl#clarck-nsikulu>,"Clarck Nsikulu"@en
<http://bk.sport.owl#adrian-moldovan>,"adrian moldovan"@en
<http://bk.sport.owl#adrian-moldovan>,"Adrian Moldovan"@en
<http://bk.sport.owl#jaroslav-tregler>,"Jaroslav Tregler"@en
<http://bk.sport.owl#jaroslav-tregler>,"jaroslav tregler"@en
<http://bk.sport.owl#ryan-porteous>,"Ryan Porteous"@en
<http://bk.sport.owl#ryan-porteous>,"ryan porteous"@en
<http://bk.sport.owl#jesse-schuurman>,"Jesse Schuurman"@en
<http://bk.sport.owl#jesse-schuurman>,"jesse schuurman"@en
<http://bk.sport.owl#niko-datkovic>,"Niko Datkovic"@en
<http://bk.sport.owl#niko-datkovic>,"niko datkovic"@en
<http://bk.sport.owl#martin-kovachev>,"Martin Kovachev"@en
<http://bk.sport.owl#martin-kovachev>,"martin kovachev"@en
<http://bk.sport.owl#panajotis-dimitriadis>,"panajotis dimitriadis"@en
<http://bk.sport.owl#panajotis-dimitriadis>,"Panajotis Dimitriadis"@en
<http://bk.sport.owl#sigurd-rosted>,"sigurd rosted"@en
<http://bk.sport.owl#sigurd-rosted>,"Sigurd Rosted"@en
<http://bk.sport.owl#marcel-kostenbauer>,"marcel kostenbauer"@en
<http://bk.sport.owl#andoni-gorosabel>,"Andoni Gorosabel"@en
<http://bk.sport.owl#andoni-gorosabel>,"andoni gorosabel"@en
<http://bk.sport.owl#aitor-fernandez>,"aitor fernandez"@en
<http://bk.sport.owl#milorad-balabanovic>,"milorad balabanovic"@en
<http://bk.sport.owl#mads-lauritsen>,"mads lauritsen"@en
<http://bk.sport.owl#ihlas-bebou>,"Ihlas Bebou"@en
<http://bk.sport.owl#ihlas-bebou>,"ihlas bebou"@en
<http://bk.sport.owl#nikola-lekovic>,"Nikola Lekovic"@en
<http://bk.sport.owl#nikola-lekovic>,"nikola lekovic"@en
<http://bk.sport.owl#kjell-scherpen>,"kjell scherpen"@en
<http://bk.sport.owl#kjell-scherpen>,"Kjell Scherpen"@en
<http://bk.sport.owl#luca-pellegrini>,"luca pellegrini"@en
<http://bk.sport.owl#luca-pellegrini>,"Luca Pellegrini"@en
<http://bk.sport.owl#ozan-ozenc>,"ozan ozenc"@en
<http://bk.sport.owl#herve-epitaux>,"herve epitaux"@en
<http://bk.sport.owl#adem-buyuk>,"adem buyuk"@en
<http://bk.sport.owl#adem-buyuk>,"Adem Buyuk"@en
<http://bk.sport.owl#jan-niklas-beste>,"Jan-Niklas Beste"@en
<http://bk.sport.owl#jan-niklas-beste>,"jan niklas beste"@en
<http://bk.sport.owl#jan-arie-van-der-heijden>,"jan arie van der heijden"@en
<http://bk.sport.owl#jan-arie-van-der-heijden>,"Jan-Arie van der Heijden"@en
<http://bk.sport.owl#yuri-zhirkov>,"Yuri Zhirkov"@en
<http://bk.sport.owl#yuri-zhirkov>,"yuri zhirkov"@en
<http://bk.sport.owl#matthijs-de-ligt>,"matthijs de ligt"@en
<http://bk.sport.owl#matthijs-de-ligt>,"Matthijs de Ligt"@en
<http://bk.sport.owl#david-lischka>,"David Lischka"@en
<http://bk.sport.owl#david-lischka>,"david lischka"@en
<http://bk.sport.owl#aymeric-laporte>,"aymeric laporte"@en
<http://bk.sport.owl#aymeric-laporte>,"Aymeric Laporte"@en
<http://bk.sport.owl#aymeric-laporte>,"Laporte"
<http://bk.sport.owl#daniel-hoegh>,"daniel hoegh"@en
<http://bk.sport.owl#federico-marchetti>,"Federico Marchetti"@en
<http://bk.sport.owl#federico-marchetti>,"federico marchetti"@en
<http://bk.sport.owl#federico-marchetti>,"Marchetti"
<http://bk.sport.owl#pa-modou>,"Pa Modou"@en
<http://bk.sport.owl#pa-modou>,"pa modou"@en
<http://bk.sport.owl#mike-te-wierik>,"mike te wierik"@en
<http://bk.sport.owl#mike-te-wierik>,"Mike te Wierik"@en
<http://bk.sport.owl#virgil-misidjan>,"virgil misidjan"@en
<http://bk.sport.owl#virgil-misidjan>,"Virgil Misidjan"@en
<http://bk.sport.owl#willian-jose>,"willian jose"@en
<http://bk.sport.owl#timothee-kolodziejczak>,"timothee kolodziejczak"@en
<http://bk.sport.owl#aleksandr-kokorin>,"Aleksandr Kokorin"@en
<http://bk.sport.owl#aleksandr-kokorin>,"aleksandr kokorin"@en
<http://bk.sport.owl#lasse-schone>,"lasse schone"@en
<http://bk.sport.owl#mykyta-burda>,"mykyta burda"@en
<http://bk.sport.owl#mykyta-burda>,"Mykyta Burda"@en
<http://bk.sport.owl#florian-thauvin>,"Florian Thauvin"@en
<http://bk.sport.owl#florian-thauvin>,"florian thauvin"@en
<http://bk.sport.owl#florian-thauvin>,"Thauvin"
<http://bk.sport.owl#sebastian-rode>,"sebastian rode"@en
<http://bk.sport.owl#sebastian-rode>,"Sebastian Rode"@en
<http://bk.sport.owl#sebastian-rode>,"Rode"
<http://bk.sport.owl#pavels-steinbors>,"Pavels Steinbors"@en
<http://bk.sport.owl#pavels-steinbors>,"pavels steinbors"@en
<http://bk.sport.owl#maxime-lestienne>,"Maxime Lestienne"@en
<http://bk.sport.owl#maxime-lestienne>,"maxime lestienne"@en
<http://bk.sport.owl#mats-van-kins>,"mats van kins"@en
<http://bk.sport.owl#mats-van-kins>,"Mats van Kins"@en
<http://bk.sport.owl#mehdi-boudjemaa>,"mehdi boudjemaa"@en
<http://bk.sport.owl#pedro-porro>,"Pedro Porro"@en
<http://bk.sport.owl#pedro-porro>,"pedro porro"@en
<http://bk.sport.owl#utku-yuvakuran>,"utku yuvakuran"@en
<http://bk.sport.owl#utku-yuvakuran>,"Utku Yuvakuran"@en
<http://bk.sport.owl#sven-joss>,"sven joss"@en
<http://bk.sport.owl#sven-joss>,"Sven Joss"@en
<http://bk.sport.owl#mattia-caldara>,"Mattia Caldara"@en
<http://bk.sport.owl#mattia-caldara>,"mattia caldara"@en
<http://bk.sport.owl#ionut-biceanu>,"ionut biceanu"@en
<http://bk.sport.owl#ionut-biceanu>,"Ionut Biceanu"@en
<http://bk.sport.owl#dimitrios-kyriakidis>,"Dimitrios Kyriakidis"@en
<http://bk.sport.owl#dimitrios-kyriakidis>,"dimitrios kyriakidis"@en
<http://bk.sport.owl#mikel-rico>,"Mikel Rico"@en
<http://bk.sport.owl#mikel-rico>,"mikel rico"@en
<http://bk.sport.owl#mikel-rico>,"Rico"
<http://bk.sport.owl#kornel-osyra>,"kornel osyra"@en
<http://bk.sport.owl#kornel-osyra>,"Kornel Osyra"@en
<http://bk.sport.owl#christian-atsu>,"Christian Atsu"@en
<http://bk.sport.owl#christian-atsu>,"christian atsu"@en
<http://bk.sport.owl#christian-atsu>,"Atsu"
<http://bk.sport.owl#felicio-brown-forbes>,"felicio brown forbes"@en
<http://bk.sport.owl#felicio-brown-forbes>,"Felicio Brown Forbes"@en
<http://bk.sport.owl#mateo-musacchio>,"mateo musacchio"@en
<http://bk.sport.owl#mateo-musacchio>,"Mateo Musacchio"@en
<http://bk.sport.owl#mateo-musacchio>,"Musacchio"
<http://bk.sport.owl#tom-pettersson>,"Tom Pettersson"@en
<http://bk.sport.owl#tom-pettersson>,"tom pettersson"@en
<http://bk.sport.owl#viktor-lundberg>,"Viktor Lundberg"@en
<http://bk.sport.owl#viktor-lundberg>,"viktor lundberg"@en
<http://bk.sport.owl#mert-ozyildirim>,"mert ozyildirim"@en
<http://bk.sport.owl#arandjel-stojkovic>,"arandjel stojkovic"@en
<http://bk.sport.owl#arandjel-stojkovic>,"Arandjel Stojkovic"@en
<http://bk.sport.owl#oleksandr-svatok>,"Oleksandr Svatok"@en
<http://bk.sport.owl#oleksandr-svatok>,"oleksandr svatok"@en
<http://bk.sport.owl#pavel-dvorak>,"Pavel Dvorak"@en
<http://bk.sport.owl#pavel-dvorak>,"pavel dvorak"@en
<http://bk.sport.owl#jean-butez>,"jean butez"@en
<http://bk.sport.owl#jean-butez>,"Jean Butez"@en
<http://bk.sport.owl#jean-butez>,"Butez"
<http://bk.sport.owl#wilker-angel>,"wilker angel"@en
<http://bk.sport.owl#joris-delle>,"Joris Delle"@en
<http://bk.sport.owl#joris-delle>,"joris delle"@en
<http://bk.sport.owl#vojtech-smrz>,"vojtech smrz"@en
<http://bk.sport.owl#vojtech-smrz>,"Vojtech Smrz"@en
<http://bk.sport.owl#jaroslav-svozil>,"Jaroslav Svozil"@en
<http://bk.sport.owl#jaroslav-svozil>,"jaroslav svozil"@en
<http://bk.sport.owl#nick-bakker>,"nick bakker"@en
<http://bk.sport.owl#nick-bakker>,"Nick Bakker"@en
<http://bk.sport.owl#igor-zlatanovic>,"Igor Zlatanovic"@en
<http://bk.sport.owl#igor-zlatanovic>,"igor zlatanovic"@en
<http://bk.sport.owl#zoran-gajic>,"Zoran Gajic"@en
<http://bk.sport.owl#zoran-gajic>,"zoran gajic"@en
<http://bk.sport.owl#joao-lucas>,"joao lucas"@en
<http://bk.sport.owl#bruno-gama>,"bruno gama"@en
<http://bk.sport.owl#bruno-gama>,"Bruno Gama"@en
<http://bk.sport.owl#antonis-aidonis>,"Antonis Aidonis"@en
<http://bk.sport.owl#antonis-aidonis>,"antonis aidonis"@en
<http://bk.sport.owl#karlo-letica>,"karlo letica"@en
<http://bk.sport.owl#karlo-letica>,"Karlo Letica"@en
<http://bk.sport.owl#alex-moreno>,"alex moreno"@en
<http://bk.sport.owl#serginho>,"serginho"@en
<http://bk.sport.owl#serginho>,"Serginho"@en
<http://bk.sport.owl#serder-serderov>,"Serder Serderov"@en
<http://bk.sport.owl#serder-serderov>,"serder serderov"@en
<http://bk.sport.owl#tim-siekman>,"Tim Siekman"@en
<http://bk.sport.owl#tim-siekman>,"tim siekman"@en
<http://bk.sport.owl#dimitrios-gianniotis>,"dimitrios gianniotis"@en
<http://bk.sport.owl#timothy-tillman>,"Timothy Tillman"@en
<http://bk.sport.owl#timothy-tillman>,"timothy tillman"@en
<http://bk.sport.owl#dusan-kuciak>,"dusan kuciak"@en
<http://bk.sport.owl#dusan-kuciak>,"Dusan Kuciak"@en
<http://bk.sport.owl#anton-zinkovskiy>,"anton zinkovskiy"@en
<http://bk.sport.owl#mergim-laci>,"mergim laci"@en
<http://bk.sport.owl#nikola-gulan>,"Nikola Gulan"@en
<http://bk.sport.owl#nikola-gulan>,"nikola gulan"@en
<http://bk.sport.owl#wout-faes>,"Wout Faes"@en
<http://bk.sport.owl#wout-faes>,"wout faes"@en
<http://bk.sport.owl#cheick-timite>,"Cheick Timite"@en
<http://bk.sport.owl#cheick-timite>,"cheick timite"@en
<http://bk.sport.owl#aly-malle>,"aly malle"@en
<http://bk.sport.owl#dany-nounkeu>,"Dany Nounkeu"@en
<http://bk.sport.owl#dany-nounkeu>,"dany nounkeu"@en
<http://bk.sport.owl#lewis-enoh>,"lewis enoh"@en
<http://bk.sport.owl#lewis-enoh>,"Lewis Enoh"@en
<http://bk.sport.owl#fabian-lustenberger>,"Lustenberger"
<http://bk.sport.owl#fabian-lustenberger>,"fabian lustenberger"@en
<http://bk.sport.owl#timothy-derijck>,"timothy derijck"@en
<http://bk.sport.owl#timothy-derijck>,"Timothy Derijck"@en
<http://bk.sport.owl#jeppe-hojbjerg>,"jeppe hojbjerg"@en
<http://bk.sport.owl#simon-falette>,"simon falette"@en
<http://bk.sport.owl#valentino-muller>,"valentino muller"@en
<http://bk.sport.owl#munas-dabbur>,"Munas Dabbur"@en
<http://bk.sport.owl#munas-dabbur>,"munas dabbur"@en
<http://bk.sport.owl#dimitri-lienard>,"dimitri lienard"@en
<http://bk.sport.owl#pavlo-orikhovskyi>,"pavlo orikhovskyi"@en
<http://bk.sport.owl#nikolay-markov>,"Nikolay Markov"@en
<http://bk.sport.owl#nikolay-markov>,"nikolay markov"@en
<http://bk.sport.owl#bonke-innocent>,"bonke innocent"@en
<http://bk.sport.owl#bonke-innocent>,"Bonke Innocent"@en
<http://bk.sport.owl#roger-ibanez>,"roger ibanez"@en
<http://bk.sport.owl#jeff-reine-adelaide>,"jeff reine adelaide"@en
<http://bk.sport.owl#roberto-puncec>,"roberto puncec"@en
<http://bk.sport.owl#roberto-puncec>,"Roberto Puncec"@en
<http://bk.sport.owl#nsima-peter>,"nsima peter"@en
<http://bk.sport.owl#stefan-radu>,"Stefan Radu"@en
<http://bk.sport.owl#stefan-radu>,"stefan radu"@en
<http://bk.sport.owl#stefan-radu>,"Radu"
<http://bk.sport.owl#szymon-matuszek>,"szymon matuszek"@en
<http://bk.sport.owl#szymon-matuszek>,"Szymon Matuszek"@en
<http://bk.sport.owl#michael-perlak>,"Michael Perlak"@en
<http://bk.sport.owl#michael-perlak>,"michael perlak"@en
<http://bk.sport.owl#neto>,"neto"@en
<http://bk.sport.owl#neto>,"Neto"@en
<http://bk.sport.owl#neto>,"Neto"
<http://bk.sport.owl#clinton-n'jie>,"Clinton N'Jie"@en
<http://bk.sport.owl#clinton-n'jie>,"clinton n'jie"@en
<http://bk.sport.owl#dragan-juranovic>,"dragan juranovic"@en
<http://bk.sport.owl#hampus-nilsson>,"hampus nilsson"@en
<http://bk.sport.owl#sergio-asenjo>,"Sergio Asenjo"@en
<http://bk.sport.owl#sergio-asenjo>,"sergio asenjo"@en
<http://bk.sport.owl#sergio-asenjo>,"Asenjo"
<http://bk.sport.owl#luiz-felipe>,"Luiz Felipe"@en
<http://bk.sport.owl#luiz-felipe>,"luiz felipe"@en
<http://bk.sport.owl#nemanja-andrijanic>,"nemanja andrijanic"@en
<http://bk.sport.owl#nemanja-andrijanic>,"Nemanja Andrijanic"@en
<http://bk.sport.owl#cebrail-karayel>,"cebrail karayel"@en
<http://bk.sport.owl#jakub-hora>,"Jakub Hora"@en
<http://bk.sport.owl#jakub-hora>,"jakub hora"@en
<http://bk.sport.owl#anthony-lopes>,"Anthony Lopes"@en
<http://bk.sport.owl#anthony-lopes>,"anthony lopes"@en
<http://bk.sport.owl#anthony-lopes>,"Lopes"
<http://bk.sport.owl#yusuf>,"yusuf"@en
<http://bk.sport.owl#yusuf>,"Yusuf"@en
<http://bk.sport.owl#osama-rashid>,"osama rashid"@en
<http://bk.sport.owl#christos-karypidis>,"Christos Karypidis"@en
<http://bk.sport.owl#christos-karypidis>,"christos karypidis"@en
<http://bk.sport.owl#alex-sandro>,"Alex Sandro"@en
<http://bk.sport.owl#alex-sandro>,"alex sandro"@en
<http://bk.sport.owl#alex-sandro>,"Sandro"
<http://bk.sport.owl#gjoko-zajkov>,"Gjoko Zajkov"@en
<http://bk.sport.owl#gjoko-zajkov>,"gjoko zajkov"@en
<http://bk.sport.owl#gjoko-zajkov>,"Zajkov"
<http://bk.sport.owl#miguel-rodrigues>,"miguel rodrigues"@en
<http://bk.sport.owl#miguel-rodrigues>,"Miguel Rodrigues"@en
<http://bk.sport.owl#igors-tarasovs>,"Igors Tarasovs"@en
<http://bk.sport.owl#igors-tarasovs>,"igors tarasovs"@en
<http://bk.sport.owl#peter-van-der-vlag>,"Peter van der Vlag"@en
<http://bk.sport.owl#peter-van-der-vlag>,"peter van der vlag"@en
<http://bk.sport.owl#kyle-mcallister>,"kyle mcallister"@en
<http://bk.sport.owl#max-veloso>,"max veloso"@en
<http://bk.sport.owl#max-veloso>,"Max Veloso"@en
<http://bk.sport.owl#sami-khedira>,"Sami Khedira"@en
<http://bk.sport.owl#sami-khedira>,"sami khedira"@en
<http://bk.sport.owl#sami-khedira>,"Khedira"
<http://bk.sport.owl#calvin-stengs>,"Calvin Stengs"@en
<http://bk.sport.owl#calvin-stengs>,"calvin stengs"@en
<http://bk.sport.owl#marco-rojas>,"Marco Rojas"@en
<http://bk.sport.owl#marco-rojas>,"marco rojas"@en
<http://bk.sport.owl#marco-d'alessandro>,"Marco D'Alessandro"@en
<http://bk.sport.owl#marco-d'alessandro>,"marco d'alessandro"@en
<http://bk.sport.owl#onur-ayik>,"onur ayik"@en
<http://bk.sport.owl#onur-ayik>,"Onur Ayik"@en
<http://bk.sport.owl#marcos-rojo>,"marcos rojo"@en
<http://bk.sport.owl#marcos-rojo>,"Marcos Rojo"@en
<http://bk.sport.owl#marcos-rojo>,"Rojo"
<http://bk.sport.owl#jardel>,"jardel"@en
<http://bk.sport.owl#jardel>,"Jardel"@en
<http://bk.sport.owl#rasmus-lindkvist>,"rasmus lindkvist"@en
<http://bk.sport.owl#rasmus-lindkvist>,"Rasmus Lindkvist"@en
<http://bk.sport.owl#stephen-odey>,"stephen odey"@en
<http://bk.sport.owl#stephen-odey>,"Stephen Odey"@en
<http://bk.sport.owl#teji-savanier>,"teji savanier"@en
<http://bk.sport.owl#josip-tomasevic>,"Josip Tomasevic"@en
<http://bk.sport.owl#josip-tomasevic>,"josip tomasevic"@en
<http://bk.sport.owl#icaro>,"icaro"@en
<http://bk.sport.owl#nemanja-rnic>,"nemanja rnic"@en
<http://bk.sport.owl#nemanja-rnic>,"Nemanja Rnic"@en
<http://bk.sport.owl#slavko-maric>,"Slavko Maric"@en
<http://bk.sport.owl#slavko-maric>,"slavko maric"@en
<http://bk.sport.owl#emil-hallfredsson>,"Hallfredsson"
<http://bk.sport.owl#emil-hallfredsson>,"emil hallfredsson"@en
<http://bk.sport.owl#simon-janssen>,"Simon Janssen"@en
<http://bk.sport.owl#simon-janssen>,"simon janssen"@en
<http://bk.sport.owl#rijad-sadiku>,"Rijad Sadiku"@en
<http://bk.sport.owl#rijad-sadiku>,"rijad sadiku"@en
<http://bk.sport.owl#bogdan-stamenkovic>,"bogdan stamenkovic"@en
<http://bk.sport.owl#dennis-collander>,"dennis collander"@en
<http://bk.sport.owl#denys-kulakov>,"denys kulakov"@en
<http://bk.sport.owl#denys-kulakov>,"Denys Kulakov"@en
<http://bk.sport.owl#slobodan-jankovic>,"Slobodan Jankovic"@en
<http://bk.sport.owl#slobodan-jankovic>,"slobodan jankovic"@en
<http://bk.sport.owl#lars-nussbaumer>,"lars nussbaumer"@en
<http://bk.sport.owl#lars-nussbaumer>,"Lars Nussbaumer"@en
<http://bk.sport.owl#ryota-morioka>,"Ryota Morioka"@en
<http://bk.sport.owl#ryota-morioka>,"ryota morioka"@en
<http://bk.sport.owl#lorenzo-pellegrini>,"Lorenzo Pellegrini"@en
<http://bk.sport.owl#lorenzo-pellegrini>,"lorenzo pellegrini"@en
<http://bk.sport.owl#lorenzo-pellegrini>,"Pellegrini"
<http://bk.sport.owl#nemanja-celic>,"nemanja celic"@en
<http://bk.sport.owl#taras-sakiv>,"Taras Sakiv"@en
<http://bk.sport.owl#taras-sakiv>,"taras sakiv"@en
<http://bk.sport.owl#egzon-binaku>,"Egzon Binaku"@en
<http://bk.sport.owl#egzon-binaku>,"egzon binaku"@en
<http://bk.sport.owl#stanislav-lobotka>,"Stanislav Lobotka"@en
<http://bk.sport.owl#stanislav-lobotka>,"stanislav lobotka"@en
<http://bk.sport.owl#ishak-belfodil>,"Ishak Belfodil"@en
<http://bk.sport.owl#ishak-belfodil>,"ishak belfodil"@en
<http://bk.sport.owl#casper-hauervig>,"casper hauervig"@en
<http://bk.sport.owl#casper-hauervig>,"Casper Hauervig"@en
<http://bk.sport.owl#mamadu-cande>,"mamadu cande"@en
<http://bk.sport.owl#alex-mccarthy>,"Alex McCarthy"@en
<http://bk.sport.owl#alex-mccarthy>,"alex mccarthy"@en
<http://bk.sport.owl#alex-mccarthy>,"McCarthy"
<http://bk.sport.owl#christian-gentner>,"Christian Gentner"@en
<http://bk.sport.owl#christian-gentner>,"christian gentner"@en
<http://bk.sport.owl#christian-gentner>,"Gentner"
<http://bk.sport.owl#david-moberg-karlsson>,"david moberg karlsson"@en
<http://bk.sport.owl#david-moberg-karlsson>,"David Moberg Karlsson"@en
<http://bk.sport.owl#lazar-markovic>,"Lazar Markovic"@en
<http://bk.sport.owl#lazar-markovic>,"lazar markovic"@en
<http://bk.sport.owl#lazar-markovic>,"Markovic"
<http://bk.sport.owl#milan-perendija>,"milan perendija"@en
<http://bk.sport.owl#milan-perendija>,"Milan Perendija"@en
<http://bk.sport.owl#lawrence-ofori>,"lawrence ofori"@en
<http://bk.sport.owl#sebastian-coates>,"sebastian coates"@en
<http://bk.sport.owl#sebastian-coates>,"Sebastian Coates"@en
<http://bk.sport.owl#carpet-court-type>,"Carpet Court"@en
<http://bk.sport.owl#milos-vesic>,"milos vesic"@en
<http://bk.sport.owl#milos-vesic>,"Milos Vesic"@en
<http://bk.sport.owl#adam-ben-lamin>,"adam ben lamin"@en
<http://bk.sport.owl#patryk-stepinski>,"patryk stepinski"@en
<http://bk.sport.owl#patryk-stepinski>,"Patryk Stepinski"@en
<http://bk.sport.owl#erik-friberg>,"erik friberg"@en
<http://bk.sport.owl#erik-friberg>,"Erik Friberg"@en
<http://bk.sport.owl#vasyl-hrytsuk>,"vasyl hrytsuk"@en
<http://bk.sport.owl#lefteris-astras>,"Lefteris Astras"@en
<http://bk.sport.owl#lefteris-astras>,"lefteris astras"@en
<http://bk.sport.owl#rajko-rotman>,"Rajko Rotman"@en
<http://bk.sport.owl#rajko-rotman>,"rajko rotman"@en
<http://bk.sport.owl#marek-matejovsky>,"Marek Matejovsky"@en
<http://bk.sport.owl#marek-matejovsky>,"marek matejovsky"@en
<http://bk.sport.owl#filip-helander>,"filip helander"@en
<http://bk.sport.owl#filip-helander>,"Helander"
<http://bk.sport.owl#bruno-lamas>,"bruno lamas"@en
<http://bk.sport.owl#kyle-magennis>,"Kyle Magennis"@en
<http://bk.sport.owl#kyle-magennis>,"kyle magennis"@en
<http://bk.sport.owl#pierre-yves-polomat>,"pierre yves polomat"@en
<http://bk.sport.owl#pierre-yves-polomat>,"Pierre-Yves Polomat"@en
<http://bk.sport.owl#pierre-yves-polomat>,"Polomat"
<http://bk.sport.owl#zhivko-milanov>,"zhivko milanov"@en
<http://bk.sport.owl#jerome-boateng>,"jerome boateng"@en
<http://bk.sport.owl#jerome-boateng>,"J\u00C3\u00A9r\u00C3\u00B4me Boateng"@en
<http://bk.sport.owl#ivan-pesic>,"Ivan Pesic"@en
<http://bk.sport.owl#ivan-pesic>,"ivan pesic"@en
<http://bk.sport.owl#nikola-vasiljevic>,"nikola vasiljevic"@en
<http://bk.sport.owl#nikola-vasiljevic>,"Nikola Vasiljevic"@en
<http://bk.sport.owl#hennadii-pasich>,"hennadii pasich"@en
<http://bk.sport.owl#tomas-brecka>,"Tomas Brecka"@en
<http://bk.sport.owl#tomas-brecka>,"tomas brecka"@en
<http://bk.sport.owl#aytac-kara>,"aytac kara"@en
<http://bk.sport.owl#aytac-kara>,"Aytac Kara"@en
<http://bk.sport.owl#ramon>,"ramon"@en
<http://bk.sport.owl#ramon>,"Ramon"@en
<http://bk.sport.owl#jordy-rondeel>,"jordy rondeel"@en
<http://bk.sport.owl#jordy-rondeel>,"Jordy Rondeel"@en
<http://bk.sport.owl#antonio-adan>,"antonio adan"@en
<http://bk.sport.owl#carlos-sanchez>,"Carlos Sanchez"@en
<http://bk.sport.owl#carlos-sanchez>,"carlos sanchez"@en
<http://bk.sport.owl#evangelos-patoulidis>,"evangelos patoulidis"@en
<http://bk.sport.owl#joshua-brenet>,"Joshua Brenet"@en
<http://bk.sport.owl#joshua-brenet>,"joshua brenet"@en
<http://bk.sport.owl#sean-klaiber>,"sean klaiber"@en
<http://bk.sport.owl#sean-klaiber>,"Sean Klaiber"@en
<http://bk.sport.owl#kacper-smolinski>,"kacper smolinski"@en
<http://bk.sport.owl#lukas-marecek>,"lukas marecek"@en
<http://bk.sport.owl#lukas-marecek>,"Lukas Marecek"@en
<http://bk.sport.owl#joao-cancelo>,"joao cancelo"@en
<http://bk.sport.owl#joao-cancelo>,"Jo\u00C3\u00A3o Cancelo"@en
<http://bk.sport.owl#dimitrios-komesidis>,"Dimitrios Komesidis"@en
<http://bk.sport.owl#dimitrios-komesidis>,"dimitrios komesidis"@en
<http://bk.sport.owl#andre-onana>,"andre onana"@en
<http://bk.sport.owl#petar-filipovic>,"petar filipovic"@en
<http://bk.sport.owl#petar-filipovic>,"Petar Filipovic"@en
<http://bk.sport.owl#artem-shabanov>,"Artem Shabanov"@en
<http://bk.sport.owl#artem-shabanov>,"artem shabanov"@en
<http://bk.sport.owl#vincent-janssen>,"Vincent Janssen"@en
<http://bk.sport.owl#vincent-janssen>,"vincent janssen"@en
<http://bk.sport.owl#pione-sisto>,"pione sisto"@en
<http://bk.sport.owl#pione-sisto>,"Pione Sisto"@en
<http://bk.sport.owl#aloisio-neto>,"aloisio neto"@en
<http://bk.sport.owl#aloisio-neto>,"Aloisio Neto"@en
<http://bk.sport.owl#petar-skuletic>,"petar skuletic"@en
<http://bk.sport.owl#viljormur-davidsen>,"viljormur davidsen"@en
<http://bk.sport.owl#najib-ammari>,"najib ammari"@en
<http://bk.sport.owl#mbaye-leye>,"Mbaye Leye"@en
<http://bk.sport.owl#mbaye-leye>,"mbaye leye"@en
<http://bk.sport.owl#borna-sosa>,"borna sosa"@en
<http://bk.sport.owl#borna-sosa>,"Borna Sosa"@en
<http://bk.sport.owl#gianni-bruno>,"gianni bruno"@en
<http://bk.sport.owl#gianni-bruno>,"Gianni Bruno"@en
<http://bk.sport.owl#gaston-campi>,"gaston campi"@en
<http://bk.sport.owl#matej-jukic>,"matej jukic"@en
<http://bk.sport.owl#matej-jukic>,"Matej Jukic"@en
<http://bk.sport.owl#zoran-tosic>,"zoran tosic"@en
<http://bk.sport.owl#zoran-tosic>,"Zoran To\u00C5\u00A1ic"@en
<http://bk.sport.owl#zoran-tosic>,"Zoran Tosic"@en
<http://bk.sport.owl#levan-mchedlidze>,"levan mchedlidze"@en
<http://bk.sport.owl#levan-mchedlidze>,"Levan Mchedlidze"@en
<http://bk.sport.owl#levan-mchedlidze>,"Mchedlidze"
<http://bk.sport.owl#daley-sinkgraven>,"daley sinkgraven"@en
